fn,tid,title,wordsInTitle,url,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,imdbRating
titles03/index.html.2066,tt0096754,Abyss - Abgrund des Todes (1989),abyss abgrund des todes,http://www.imdb.com/title/tt0096754/,107051,8340,1989,video.movie,4,12,64,427,363,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.6
titles03/index.html.2067,tt0096764,Die Abenteuer des Baron Münchhausen (1988),die abenteuer des baron m nchhausen,http://www.imdb.com/title/tt0096764/,33937,7560,1988,video.movie,6,9,37,88,132,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles03/index.html.2068,tt0096787,Charlie - Alle Hunde kommen in den Himmel (1989),charlie alle hunde kommen in den himmel,http://www.imdb.com/title/tt0096787/,19409,5340,1989,video.movie,0,0,36,65,76,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles03/index.html.2071,tt0096895,Batman (1989),batman,http://www.imdb.com/title/tt0096895/,210971,7560,1989,video.movie,8,21,68,3404,752,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2073,tt0096933,Black Rain (1989),black rain,http://www.imdb.com/title/tt0096933/,32632,7500,1989,video.movie,0,1,33,93,105,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
titles03/index.html.2076,tt0097044,Ein himmlischer Liebhaber (1989),ein himmlischer liebhaber,http://www.imdb.com/title/tt0097044/,7067,6480,1989,video.movie,1,1,27,0,49,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4
titles03/index.html.2079,tt0097162,Todesstille (1989),todesstille,http://www.imdb.com/title/tt0097162/,25113,5760,1989,video.movie,5,5,27,144,127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8
titles03/index.html.2082,tt0097223,Die Zeit der Zigeuner (1988),die zeit der zigeuner,http://www.imdb.com/title/tt0097223/,13586,8520,1988,video.movie,2,4,4,2,248,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
titles03/index.html.2083,tt0097239,Miss Daisy und ihr Chauffeur (1989),miss daisy und ihr chauffeur,http://www.imdb.com/title/tt0097239/,52757,5940,1989,video.movie,24,14,34,711,122,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles03/index.html.2084,tt0097240,Drugstore Cowboy (1989),drugstore cowboy,http://www.imdb.com/title/tt0097240/,21057,6120,1989,video.movie,13,5,12,79,78,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles03/index.html.2085,tt0097351,Feld der Träume (1989),feld der tr ume,http://www.imdb.com/title/tt0097351/,71283,6420,1989,video.movie,6,9,47,498,296,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2087,tt0097428,Ghostbusters II (1989),ghostbusters ii,http://www.imdb.com/title/tt0097428/,101590,6480,1989,video.movie,2,1,14,375,177,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
titles03/index.html.2089,tt0097457,Great Balls of Fire (1989),great balls of fire,http://www.imdb.com/title/tt0097457/,10864,6480,1989,video.movie,1,0,17,0,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.209,tt0028212,Sabotage (1936),sabotage,http://www.imdb.com/title/tt0028212/,8924,5400,1936,video.movie,0,0,27,23,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.2
titles03/index.html.2090,tt0097499,Heinrich V. (1989),heinrich v,http://www.imdb.com/title/tt0097499/,20065,8220,1989,video.movie,10,11,19,428,106,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
titles03/index.html.2091,tt0097500,Ninas Alibi (1989),ninas alibi,http://www.imdb.com/title/tt0097500/,4764,5640,1989,video.movie,0,0,11,5,23,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.6
titles03/index.html.2095,tt0097659,Karate Tiger 3 - Der Kickboxer (1989),karate tiger der kickboxer,http://www.imdb.com/title/tt0097659/,26757,5820,1989,video.movie,0,0,21,86,95,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.2
titles03/index.html.2096,tt0097702,Die Seifendiebe (1989),die seifendiebe,http://www.imdb.com/title/tt0097702/,742,5640,1989,video.movie,6,1,6,0,14,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.2097,tt0097733,Lethal Weapon 2 - Brennpunkt L.A. (1989),lethal weapon brennpunkt l a,http://www.imdb.com/title/tt0097733/,98114,6840,1989,video.movie,1,0,52,113,154,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2
titles03/index.html.2098,tt0097737,Leviathan (1989),leviathan,http://www.imdb.com/title/tt0097737/,10028,5880,1989,video.movie,1,0,9,114,90,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7
titles03/index.html.2099,tt0097742,James Bond 007 - Lizenz zum Töten (1989),james bond lizenz zum t ten,http://www.imdb.com/title/tt0097742/,57433,7980,1989,video.movie,0,0,19,155,289,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles03/index.html.210,tt0028231,Geheimagent (1936),geheimagent,http://www.imdb.com/title/tt0028231/,5099,5160,1936,video.movie,1,0,30,150,60,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.7
titles03/index.html.2102,tt0097858,Meet the Feebles (1989),meet the feebles,http://www.imdb.com/title/tt0097858/,13903,5640,1989,video.movie,4,1,8,69,166,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.7
titles03/index.html.2106,tt0097965,New Yorker Geschichten (1989),new yorker geschichten,http://www.imdb.com/title/tt0097965/,11330,7440,1989,video.movie,1,0,16,83,51,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4
titles03/index.html.2107,tt0098067,Eine Wahnsinnsfamilie (1989),eine wahnsinnsfamilie,http://www.imdb.com/title/tt0098067/,30685,7440,1989,video.movie,4,10,28,309,112,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
titles03/index.html.2108,tt0098084,Friedhof der Kuscheltiere (1989),friedhof der kuscheltiere,http://www.imdb.com/title/tt0098084/,49420,6180,1989,video.movie,1,5,19,483,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
titles03/index.html.2109,tt0098193,The Return of Swamp Thing (1989),the return of swamp thing,http://www.imdb.com/title/tt0098193/,2240,5280,1989,video.movie,1,0,7,10,32,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.3
titles03/index.html.211,tt0028321,Strike Me Pink (1936),strike me pink,http://www.imdb.com/title/tt0028321/,254,6000,1936,video.movie,0,0,5,2,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.2110,tt0098194,The Return of the Musketeers (1989),the return of the musketeers,http://www.imdb.com/title/tt0098194/,1948,6120,1989,video.movie,0,0,3,2,21,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
titles03/index.html.2111,tt0098206,Road House (1989),road house,http://www.imdb.com/title/tt0098206/,32400,6840,1989,video.movie,0,0,30,217,191,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
titles03/index.html.2113,tt0098258,Teen Lover (1989),teen lover,http://www.imdb.com/title/tt0098258/,52805,6000,1989,video.movie,1,2,28,57,213,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.5
titles03/index.html.2114,tt0098273,Melodie des Todes (1989),melodie des todes,http://www.imdb.com/title/tt0098273/,25441,6780,1989,video.movie,0,3,27,59,101,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.8
titles03/index.html.2116,tt0098382,Star Trek V: Am Rande des Universums (1989),star trek v am rande des universums,http://www.imdb.com/title/tt0098382/,34649,6420,1989,video.movie,3,3,50,94,261,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.3
titles03/index.html.2117,tt0098437,Talvisota (1989),talvisota,http://www.imdb.com/title/tt0098437/,5713,11700,1989,video.movie,7,1,4,0,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.9
titles03/index.html.2118,tt0098439,Tango & Cash (1989),tango cash,http://www.imdb.com/title/tt0098439/,58944,6240,1989,video.movie,0,0,25,4,127,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.2121,tt0098645,Wer ist Harry Crumb? (1989),wer ist harry crumb,http://www.imdb.com/title/tt0098645/,10551,5640,1989,video.movie,0,0,6,0,48,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7
titles03/index.html.2122,tt0098798,Der rote Blitz (TV Series 1990–1991),der rote blitz tv series,http://www.imdb.com/title/tt0098798/,2499,3600,1990,video.tv,0,2,3,187,26,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
titles03/index.html.2123,tt0098800,Der Prinz von Bel-Air (TV Series 1990–1996),der prinz von bel air tv series,http://www.imdb.com/title/tt0098800/,59720,1440,1990,video.tv,13,21,121,281,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
titles03/index.html.2124,tt0098904,Seinfeld (TV Series 1989–1998),seinfeld tv series,http://www.imdb.com/title/tt0098904/,119596,1380,1989,video.tv,58,131,23,2399,344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
titles03/index.html.2125,tt0098936,Das Geheimnis von Twin Peaks (TV Series 1990–1991),das geheimnis von twin peaks tv series,http://www.imdb.com/title/tt0098936/,70682,2820,1990,video.tv,10,40,193,1739,141,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
titles03/index.html.2126,tt0099005,Air America (1990),air america,http://www.imdb.com/title/tt0099005/,18064,6780,1990,video.movie,0,0,43,2,34,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
titles03/index.html.2127,tt0099012,Alice (1990),alice,http://www.imdb.com/title/tt0099012/,8452,6120,1990,video.movie,1,5,22,0,50,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6
titles03/index.html.213,tt0028445,Eine Landpartie (1936),eine landpartie,http://www.imdb.com/title/tt0028445/,2830,2400,1936,video.movie,1,0,4,3,20,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.8
titles03/index.html.2130,tt0099091,Todfreunde - Bad Influence (1990),todfreunde bad influence,http://www.imdb.com/title/tt0099091/,4630,5940,1990,video.movie,1,1,19,36,49,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2
titles03/index.html.2131,tt0099141,Ein Vogel auf dem Drahtseil (1990),ein vogel auf dem drahtseil,http://www.imdb.com/title/tt0099141/,24604,6600,1990,video.movie,0,0,37,32,48,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
titles03/index.html.2132,tt0099165,Fegefeuer der Eitelkeiten (1990),fegefeuer der eitelkeiten,http://www.imdb.com/title/tt0099165/,15304,7500,1990,video.movie,0,0,23,46,106,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
titles03/index.html.2133,tt0099329,Cry-Baby (1990),cry baby,http://www.imdb.com/title/tt0099329/,35823,5100,1990,video.movie,0,0,9,0,138,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5
titles03/index.html.2136,tt0099371,Tage des Donners (1990),tage des donners,http://www.imdb.com/title/tt0099371/,47749,6420,1990,video.movie,1,0,61,322,88,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8
titles03/index.html.2138,tt0099426,Bullet in the Head (1990),bullet in the head,http://www.imdb.com/title/tt0099426/,6824,8160,1990,video.movie,1,3,7,47,57,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
titles03/index.html.2142,tt0099528,Der Exorzist III (1990),der exorzist iii,http://www.imdb.com/title/tt0099528/,14608,6600,1990,video.movie,1,3,10,56,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6.3
titles03/index.html.2145,tt0099669,Der Ruhm meines Vaters (1990),der ruhm meines vaters,http://www.imdb.com/title/tt0099669/,4067,6300,1990,video.movie,2,4,8,0,32,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2146,tt0099674,Der Pate - Teil III (1990),der pate teil iii,http://www.imdb.com/title/tt0099674/,191424,9720,1990,video.movie,4,13,243,68,516,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2148,tt0099726,Hamlet (1990),hamlet,http://www.imdb.com/title/tt0099726/,14937,7800,1990,video.movie,3,2,22,4,89,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
titles03/index.html.2150,tt0099762,Henry & June (1990),henry june,http://www.imdb.com/title/tt0099762/,8735,8160,1990,video.movie,1,0,34,0,54,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
titles03/index.html.2151,tt0099763,Henry: Portrait of a Serial Killer (1986),henry portrait of a serial killer,http://www.imdb.com/title/tt0099763/,18694,4980,1986,video.movie,9,7,10,204,199,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.2152,tt0099776,Hitlerjunge Salomon (1990),hitlerjunge salomon,http://www.imdb.com/title/tt0099776/,10462,6720,1990,video.movie,11,2,13,40,66,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.7
titles03/index.html.2153,tt0099785,Kevin - Allein zu Haus (1990),kevin allein zu haus,http://www.imdb.com/title/tt0099785/,214100,6180,1990,video.movie,10,4,30,1258,255,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles03/index.html.2155,tt0099871,Jacob's Ladder - In der Gewalt des Jenseits (1990),jacob s ladder in der gewalt des jenseits,http://www.imdb.com/title/tt0099871/,60964,6780,1990,video.movie,2,0,22,99,328,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2156,tt0099938,Kindergarten Cop (1990),kindergarten cop,http://www.imdb.com/title/tt0099938/,84661,6660,1990,video.movie,4,1,48,200,97,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9
titles03/index.html.2157,tt0100029,Leon (1990),leon,http://www.imdb.com/title/tt0100029/,18912,6300,1990,video.movie,0,0,23,16,63,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
titles03/index.html.2158,tt0100054,Herr der Fliegen (1990),herr der fliegen,http://www.imdb.com/title/tt0100054/,18149,5400,1990,video.movie,0,0,25,412,130,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4
titles03/index.html.2159,tt0100100,A Man Called Sarge (1990),a man called sarge,http://www.imdb.com/title/tt0100100/,191,5280,1990,video.movie,0,0,2,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9
titles03/index.html.216,tt0028950,Die große Illusion (1937),die gro e illusion,http://www.imdb.com/title/tt0028950/,21084,6420,1937,video.movie,4,1,27,134,112,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2
titles03/index.html.2162,tt0100152,Mindwarp (1992),mindwarp,http://www.imdb.com/title/tt0100152/,1117,5460,1992,video.movie,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.2
titles03/index.html.2164,tt0100234,Nema-ye Nazdik (1990),nema ye nazdik,http://www.imdb.com/title/tt0100234/,5267,5880,1990,video.movie,2,0,11,0,26,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles03/index.html.2165,tt0100240,Die unendliche Geschichte 2: Auf der Suche nach Phantásien (1990),die unendliche geschichte auf der suche nach phant sien,http://www.imdb.com/title/tt0100240/,13994,5160,1990,video.movie,2,4,22,5,68,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
titles03/index.html.2167,tt0100403,Predator 2 (1990),predator,http://www.imdb.com/title/tt0100403/,72570,6480,1990,video.movie,1,4,31,252,263,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.2
titles03/index.html.2168,tt0100404,Aus Mangel an Beweisen (1990),aus mangel an beweisen,http://www.imdb.com/title/tt0100404/,24277,7620,1990,video.movie,1,2,29,72,76,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.2169,tt0100405,Pretty Woman (1990),pretty woman,http://www.imdb.com/title/tt0100405/,158096,7140,1990,video.movie,7,10,40,1163,251,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.9
titles03/index.html.217,tt0028987,Hearts Are Thumps (1937),hearts are thumps,http://www.imdb.com/title/tt0028987/,120,600,1937,video.movie,0,0,4,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4
titles03/index.html.2170,tt0100419,So ein Satansbraten (1990),so ein satansbraten,http://www.imdb.com/title/tt0100419/,18286,4860,1990,video.movie,0,0,21,47,94,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
titles03/index.html.2171,tt0100477,Bernard und Bianca im Känguruhland (1990),bernard und bianca im k nguruhland,http://www.imdb.com/title/tt0100477/,18953,4620,1990,video.movie,5,0,25,57,58,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.2173,tt0100502,RoboCop 2 (1990),robocop,http://www.imdb.com/title/tt0100502/,46086,7020,1990,video.movie,0,0,32,26,204,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.7
titles03/index.html.2174,tt0100594,Himmel über der Wüste (1990),himmel ber der w ste,http://www.imdb.com/title/tt0100594/,7220,8280,1990,video.movie,8,3,18,27,64,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
titles03/index.html.2175,tt0100802,Total Recall - Die totale Erinnerung (1990),total recall die totale erinnerung,http://www.imdb.com/title/tt0100802/,187348,6780,1990,video.movie,7,13,53,3132,364,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.5
titles03/index.html.2177,tt0100935,Wild at Heart - Die Geschichte von Sailor und Lula (1990),wild at heart die geschichte von sailor und lula,http://www.imdb.com/title/tt0100935/,48623,7500,1990,video.movie,2,5,13,213,182,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3
titles03/index.html.218,tt0028988,Heidi (1937),heidi,http://www.imdb.com/title/tt0028988/,2372,5280,1937,video.movie,0,0,19,31,26,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
titles03/index.html.2180,tt0101188,Rugrats (TV Series 1991–2004),rugrats tv series,http://www.imdb.com/title/tt0101188/,16734,1800,1991,video.tv,20,21,220,64,95,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2181,tt0101258,Die Biografie des Rowdys Afei (1990),die biografie des rowdys afei,http://www.imdb.com/title/tt0101258/,8840,5640,1990,video.movie,7,7,6,27,33,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.6
titles03/index.html.2182,tt0101272,Die Addams Family (1991),die addams family,http://www.imdb.com/title/tt0101272/,75222,5940,1991,video.movie,3,12,17,552,111,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles03/index.html.2183,tt0101279,Agantuk - Der Besucher (1991),agantuk der besucher,http://www.imdb.com/title/tt0101279/,969,7200,1991,video.movie,2,0,13,6,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles03/index.html.2184,tt0101316,Der Liebhaber (1992),der liebhaber,http://www.imdb.com/title/tt0101316/,12189,6900,1992,video.movie,3,6,7,19,84,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.9
titles03/index.html.2188,tt0101420,Begotten (1990),begotten,http://www.imdb.com/title/tt0101420/,5669,4320,1990,video.movie,0,0,4,4,116,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.2189,tt0101452,Bill & Ted's verrückte Reise in die Zukunft (1991),bill ted s verr ckte reise in die zukunft,http://www.imdb.com/title/tt0101452/,40919,5580,1991,video.movie,1,1,33,2,106,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
titles03/index.html.219,tt0029047,Chicago (1937),chicago,http://www.imdb.com/title/tt0029047/,1223,5700,1937,video.movie,0,4,10,6,34,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.2192,tt0101523,Der Mann Ihrer Träume (1991),der mann ihrer tr ume,http://www.imdb.com/title/tt0101523/,4693,5880,1991,video.movie,0,0,27,0,23,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
titles03/index.html.2194,tt0101590,Das Gesetz der Macht (1991),das gesetz der macht,http://www.imdb.com/title/tt0101590/,4376,6600,1991,video.movie,0,0,8,20,22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
titles03/index.html.2195,tt0101605,Die Commitments (1991),die commitments,http://www.imdb.com/title/tt0101605/,21759,7080,1991,video.movie,10,6,24,78,102,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles03/index.html.2197,tt0101742,Deewana Mujh Sa Nahin (1990),deewana mujh sa nahin,http://www.imdb.com/title/tt0101742/,387,,1990,video.movie,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1
titles03/index.html.2199,tt0101765,Die zwei Leben der Veronika (1991),die zwei leben der veronika,http://www.imdb.com/title/tt0101765/,20834,5880,1991,video.movie,8,6,11,34,95,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles03/index.html.220,tt0029146,Das Leben des Emile Zola (1937),das leben des emile zola,http://www.imdb.com/title/tt0029146/,3612,6960,1937,video.movie,4,7,16,25,39,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles03/index.html.2202,tt0101889,König der Fischer (1991),k nig der fischer,http://www.imdb.com/title/tt0101889/,48343,8220,1991,video.movie,16,20,21,274,146,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles03/index.html.2205,tt0102070,Hudson Hawk - Der Meisterdieb (1991),hudson hawk der meisterdieb,http://www.imdb.com/title/tt0102070/,37276,6000,1991,video.movie,3,4,30,71,235,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
titles03/index.html.2208,tt0102266,Last Boy Scout - Das Ziel ist Überleben (1991),last boy scout das ziel ist berleben,http://www.imdb.com/title/tt0102266/,62616,6300,1991,video.movie,0,0,30,261,135,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
