@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-F-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14,16-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-11'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute facenumber_in_poster numeric
@attribute num_user_for_reviews numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute budget {'\'(-inf-20500000]\'','\'(20500000-49950000]\'','\'(49950000-inf)\''}

@data
145,96,51,322,8000,54010,10886,1,130,2015,2000,6.1,2.39,13000,'\'(49950000-inf)\''
321,125,252,10000,40000,101178,62837,2,779,2014,11000,6,2.35,90000,'\'(49950000-inf)\''
230,129,0,277,18000,273108,19148,1,646,2006,412,7.6,2.35,0,'\'(20500000-49950000]\''
143,90,241,416,1000,111368,3148,0,394,1999,495,7.1,1.85,0,'\'(49950000-inf)\''
55,109,155,293,426,34471,1761,0,147,1995,387,5,2.35,0,'\'(49950000-inf)\''
279,121,295,329,12000,186879,13421,2,791,2009,748,6.2,2.35,0,'\'(49950000-inf)\''
143,95,9,11000,14000,58412,37967,7,242,2006,11000,5.6,2.39,2000,'\'(49950000-inf)\''
310,118,43,7000,33000,375456,57426,0,292,2011,15000,7.4,1.85,44000,'\'(49950000-inf)\''
116,80,12,58,13000,58961,13430,1,232,2004,258,5,2.35,795,'\'(20500000-49950000]\''
105,99,148,660,2000,27548,6729,1,209,2004,843,5.2,1.85,0,'\'(49950000-inf)\''
419,133,152,11000,22000,283563,53094,3,312,2011,18000,7.6,1.85,27000,'\'(49950000-inf)\''
64,127,249,808,18000,91176,30383,0,130,1995,11000,6.6,2.35,0,'\'(49950000-inf)\''
359,106,174,660,14000,200647,16967,3,384,2014,664,7,2.35,24000,'\'(49950000-inf)\''
166,98,99,433,12000,43328,14007,1,110,2009,536,5.7,2.35,0,'\'(49950000-inf)\''
525,132,160,443,20000,791783,22417,2,2042,2005,979,8.2,2.35,48000,'\'(49950000-inf)\''
165,114,71,55,154,81444,428,0,192,2003,131,6.2,1.85,955,'\'(49950000-inf)\''
87,78,5,1000,8000,12845,11124,1,118,2006,2000,6.6,1.85,624,'\'(49950000-inf)\''
117,101,23,541,660,36431,2177,0,168,2005,651,4.7,2.35,1000,'\'(49950000-inf)\''
113,113,39,477,1000,40362,3341,2,248,2001,912,6.3,2.35,970,'\'(49950000-inf)\''
349,98,75,467,10000,159868,11946,0,304,2013,520,6.1,1.85,45000,'\'(49950000-inf)\''
152,124,213,372,838,63067,2583,1,533,2002,593,6.7,1.85,0,'\'(49950000-inf)\''
288,109,154,144,15000,195043,15608,0,329,2011,348,6.1,2.35,27000,'\'(49950000-inf)\''
358,128,79,414,13000,109188,14747,0,625,2005,903,7,2.35,0,'\'(49950000-inf)\''
204,144,0,681,769,47764,3580,1,219,2016,726,7.4,2.35,44000,'\'(49950000-inf)\''
156,95,34,679,17000,45580,19513,1,102,2014,995,7.3,2.35,18000,'\'(49950000-inf)\''
171,105,12,935,87000,50170,101383,0,306,2006,11000,5.8,2.35,773,'\'(49950000-inf)\''
76,121,16000,826,16000,39529,19139,1,142,1997,1000,6.7,2.35,1000,'\'(49950000-inf)\''
97,125,0,957,10000,60326,15569,1,142,1997,2000,5.8,2.35,2000,'\'(49950000-inf)\''
157,129,21000,283,495,261069,1397,0,506,1997,294,7.8,2.35,25000,'\'(49950000-inf)\''
267,132,50,368,992,172792,1933,1,1740,2006,495,6.6,1.85,0,'\'(49950000-inf)\''
118,118,41,585,18000,48322,24024,7,261,2000,4000,6.5,1.85,0,'\'(49950000-inf)\''
291,113,22,1000,3000,172112,8398,2,181,2012,1000,6.7,2.35,39000,'\'(49950000-inf)\''
68,140,473,294,18000,107227,20152,0,279,1998,822,7.3,1.85,3000,'\'(49950000-inf)\''
228,89,77,159,490,54101,1367,1,210,2014,298,5.8,1.85,15000,'\'(49950000-inf)\''
36,104,644,174,437,60293,1093,0,114,1994,289,5.5,1.85,669,'\'(49950000-inf)\''
105,106,287,767,16000,68428,19610,1,148,1990,823,6.3,2.35,0,'\'(49950000-inf)\''
276,141,71,3000,21000,136973,30183,2,275,2014,3000,7.4,2.35,47000,'\'(49950000-inf)\''
93,124,75,258,294,46451,1289,1,156,1997,273,5.9,2.35,0,'\'(49950000-inf)\''
191,98,38,706,14000,151580,16791,1,672,2004,919,6.2,2.35,0,'\'(20500000-49950000]\''
143,108,17,186,14000,74315,15634,3,259,2004,1000,5.9,2.35,0,'\'(20500000-49950000]\''
124,114,73,323,18000,45895,19739,1,157,2003,886,6.5,2.35,1000,'\'(49950000-inf)\''
47,101,0,158,854,17997,1860,1,140,1994,643,4.4,1.85,812,'\'(49950000-inf)\''
66,93,0,717,12000,20310,14899,0,177,2005,722,3.5,2.35,0,'\'(49950000-inf)\''
118,119,0,39,29000,176169,29461,1,548,2000,414,6.6,1.85,0,'\'(49950000-inf)\''
93,119,0,434,627,30890,2052,0,106,2004,508,6,2.35,718,'\'(49950000-inf)\''
235,99,160,72,330,58349,701,0,194,2009,119,6.4,2.35,0,'\'(20500000-49950000]\''
113,137,0,432,24000,26034,25469,1,226,1999,743,6.5,1.85,0,'\'(49950000-inf)\''
51,117,31,210,2000,34896,3016,0,118,1996,472,4.3,2.35,877,'\'(20500000-49950000]\''
98,87,9,1000,15000,11257,20061,0,65,2010,2000,4.2,2.35,0,'\'(49950000-inf)\''
315,129,16000,447,13000,80140,14344,0,323,2010,563,6.5,1.85,16000,'\'(49950000-inf)\''
136,115,58,401,33000,43574,34606,0,302,2002,455,6.1,1.85,0,'\'(49950000-inf)\''
61,132,503,282,45000,62981,58528,0,84,1995,13000,6.3,2.35,0,'\'(49950000-inf)\''
209,131,73,163,879,86374,1344,1,392,2007,184,6.2,1.85,3000,'\'(49950000-inf)\''
99,95,0,323,13000,18404,14706,3,150,1999,559,5.9,2.35,0,'\'(49950000-inf)\''
298,125,487,201,430,92461,1300,0,347,2013,329,5.9,2.35,43000,'\'(20500000-49950000]\''
131,98,323,511,933,49926,3357,1,286,2003,631,6.5,2.35,0,'\'(49950000-inf)\''
146,110,16000,581,16000,34356,18635,0,260,2002,1000,6.4,2.35,705,'\'(49950000-inf)\''
245,118,670,294,6000,80196,7654,0,190,2009,450,6.5,2.35,0,'\'(49950000-inf)\''
104,101,0,764,12000,54021,15935,1,227,1996,898,5.7,2.35,0,'\'(49950000-inf)\''
162,90,663,521,14000,128455,16358,8,514,1999,631,8,2.35,0,'\'(49950000-inf)\''
259,119,0,639,13000,139535,15757,1,632,2004,1000,7.3,1.85,0,'\'(49950000-inf)\''
79,139,378,303,11000,3077,12786,0,47,2016,552,6.7,2.35,10000,'\'(49950000-inf)\''
141,130,317,256,18000,88270,32637,5,420,2003,14000,7.5,2.35,0,'\'(49950000-inf)\''
59,100,65,730,1000,19829,6171,2,94,2005,923,5.4,2.35,779,'\'(20500000-49950000]\''
236,114,174,655,14000,76010,16992,1,205,2015,988,6.6,1.85,15000,'\'(49950000-inf)\''
356,96,0,509,10000,189249,17211,3,398,2007,6000,7.7,2.35,0,'\'(20500000-49950000]\''
120,110,134,795,23000,63599,25049,0,208,2005,1000,5.8,2.35,0,'\'(49950000-inf)\''
111,158,0,15,51,55889,144,3,390,1999,40,6.4,2.35,0,'\'(49950000-inf)\''
208,102,234,11000,20000,85237,45202,0,274,2011,11000,5.6,2.35,18000,'\'(20500000-49950000]\''
174,84,260,692,6000,46239,8018,2,137,2011,694,6,2.35,0,'\'(49950000-inf)\''
59,115,333,317,972,16562,2606,1,73,1997,713,6.2,1.85,697,'\'(49950000-inf)\''
22,99,32,479,1000,33186,2949,1,78,1994,619,5.9,2.35,0,'\'(49950000-inf)\''
34,135,596,2000,10000,12037,15820,2,90,1995,3000,5.1,2.35,943,'\'(49950000-inf)\''
214,108,218,405,6000,38513,10191,0,127,2010,3000,6.8,2.35,9000,'\'(20500000-49950000]\''
186,127,12000,897,984,58015,5702,0,374,2005,940,6,1.85,0,'\'(49950000-inf)\''
50,107,607,602,2000,9227,5461,1,70,1995,979,5.1,1.85,422,'\'(49950000-inf)\''
180,95,83,1000,18000,113483,29926,7,245,2009,8000,5.8,2.35,0,'\'(49950000-inf)\''
231,124,98,592,1000,67796,3580,2,258,2013,852,6.2,1.85,14000,'\'(49950000-inf)\''
105,109,0,809,49000,34730,52885,4,341,2002,811,6.4,2.35,0,'\'(49950000-inf)\''
226,102,0,1000,14000,34964,24107,5,150,2016,8000,4.8,2.35,28000,'\'(49950000-inf)\''
75,88,5,338,11000,15880,11972,0,93,2004,387,4.9,1.85,288,'\'(49950000-inf)\''
82,87,0,591,2000,8070,3954,1,91,2000,602,5.6,1.85,255,'\'(49950000-inf)\''
296,104,71,982,12000,81800,16481,2,211,2011,2000,5.5,2.35,15000,'\'(49950000-inf)\''
103,96,43,77,841,19824,1385,1,179,2009,342,3.7,2.35,0,'\'(-inf-20500000]\''
98,85,70,848,26000,77684,32831,5,294,2001,5000,5.9,2.35,0,'\'(20500000-49950000]\''
48,104,212,380,879,14429,2795,0,113,1990,560,6.3,1.85,2000,'\'(20500000-49950000]\''
223,190,0,215,599,170684,1418,5,867,2000,399,7.6,2.35,0,'\'(20500000-49950000]\''
149,127,14000,440,11000,515306,12884,0,477,1989,844,8.3,2.35,0,'\'(20500000-49950000]\''
371,120,662,502,20000,172965,23051,2,627,2015,2000,6.9,2.35,67000,'\'(20500000-49950000]\''
75,118,176,308,18000,120202,29748,0,397,1999,11000,6.7,2.35,0,'\'(20500000-49950000]\''
233,112,21000,237,17000,206104,18141,1,850,2002,324,6.8,2.35,0,'\'(20500000-49950000]\''
150,114,737,393,2000,137854,3743,3,560,1999,490,7.1,2.35,3000,'\'(20500000-49950000]\''
172,137,79,194,27000,40568,27666,8,185,2015,254,6.4,2.35,18000,'\'(49950000-inf)\''
103,112,109,261,779,93367,1823,1,497,2001,629,6.4,2.35,0,'\'(20500000-49950000]\''
140,120,34,1000,18000,148490,33615,1,537,2001,12000,7.4,1.85,0,'\'(20500000-49950000]\''
125,123,446,821,20000,64595,22209,2,316,2001,1000,6.4,2.35,0,'\'(20500000-49950000]\''
125,93,11000,484,3000,81888,5390,1,254,2000,575,6,1.85,0,'\'(20500000-49950000]\''
36,123,0,886,12000,12771,18793,1,84,1984,5000,6.5,2.35,828,'\'(49950000-inf)\''
295,122,446,600,23000,237872,33548,0,560,2007,8000,7.8,2.35,0,'\'(49950000-inf)\''
222,115,118,482,14000,133436,16967,1,323,2014,794,6,1.85,38000,'\'(20500000-49950000]\''
158,123,0,23,3000,71708,3768,1,307,1998,745,7,2.35,0,'\'(20500000-49950000]\''
72,96,0,302,2000,122347,3718,1,345,1996,1000,6,1.85,0,'\'(20500000-49950000]\''
72,105,631,327,678,47819,2096,0,164,1990,631,6.1,2.35,2000,'\'(49950000-inf)\''
152,113,323,835,1000,73068,4660,1,419,1999,977,6.8,1.85,0,'\'(20500000-49950000]\''
89,132,545,807,919,22447,4796,3,210,2001,811,6.4,1.85,0,'\'(20500000-49950000]\''
93,75,0,677,4000,8693,6863,1,71,2006,769,4.5,1.85,261,'\'(20500000-49950000]\''
46,108,350,77,8000,11913,8349,1,97,1996,115,5.8,2.35,616,'\'(20500000-49950000]\''
84,105,29,692,8000,98199,12344,4,169,1997,1000,6.3,2.35,0,'\'(20500000-49950000]\''
142,102,148,135,8000,47573,9176,0,343,2001,973,5.7,2.35,881,'\'(20500000-49950000]\''
185,118,22000,319,14000,218771,15658,2,651,2002,509,7.2,2.35,0,'\'(20500000-49950000]\''
143,111,906,906,1000,97838,6315,1,286,1996,1000,7.6,2.35,3000,'\'(20500000-49950000]\''
178,81,39,364,13000,45729,14619,1,176,2010,541,4.7,1.85,0,'\'(20500000-49950000]\''
65,116,380,826,18000,40126,33233,1,107,1996,13000,6.6,1.85,975,'\'(20500000-49950000]\''
73,86,293,255,509,220392,2070,1,243,1997,418,6.8,2.35,0,'\'(20500000-49950000]\''
72,127,65,345,788,2581,2104,2,29,2016,423,7.3,1.33,0,'\'(20500000-49950000]\''
35,91,32,628,924,60884,3244,0,85,1994,664,4.8,2.35,0,'\'(20500000-49950000]\''
358,98,118,558,14000,238671,16410,7,461,2012,935,6.3,1.85,63000,'\'(20500000-49950000]\''
151,84,119,750,807,111526,3629,1,347,2003,780,5.5,1.85,0,'\'(20500000-49950000]\''
140,109,80,213,545,137377,1574,0,370,2000,337,6.2,1.85,0,'\'(20500000-49950000]\''
201,93,40,311,14000,85323,17925,2,212,2008,3000,5.8,1.85,0,'\'(20500000-49950000]\''
77,113,0,995,11000,53687,15362,0,152,2004,1000,5.7,2.35,1000,'\'(20500000-49950000]\''
43,141,79,956,18000,59569,30063,3,89,1993,8000,6.5,2.35,0,'\'(20500000-49950000]\''
39,119,541,551,821,45798,4043,1,94,1994,577,6.7,1.85,1000,'\'(20500000-49950000]\''
207,97,0,760,11000,184795,14868,1,310,2007,2000,7.4,2.35,22000,'\'(20500000-49950000]\''
47,117,176,308,11000,81442,12757,0,137,1992,530,6.9,2.35,0,'\'(20500000-49950000]\''
132,101,126,586,3000,43358,6292,2,228,2005,949,5.5,1.85,0,'\'(49950000-inf)\''
454,153,777,1000,20000,383591,37321,2,620,2013,15000,8.1,2.35,86000,'\'(20500000-49950000]\''
109,122,845,854,18000,305929,22370,3,633,2001,881,7.7,2.35,0,'\'(20500000-49950000]\''
213,102,23,436,25000,123558,26998,7,609,1999,724,7.3,1.85,19000,'\'(20500000-49950000]\''
127,83,322,179,1000,119590,1645,3,548,2001,422,5.2,1.85,0,'\'(20500000-49950000]\''
398,103,33,84,970,75176,1336,1,252,2011,91,7.1,2.35,26000,'\'(20500000-49950000]\''
184,110,45,595,886,191437,3174,0,582,1998,650,7.1,2.35,0,'\'(20500000-49950000]\''
127,136,49,730,17000,92702,20299,0,209,2005,807,7.2,2.35,0,'\'(20500000-49950000]\''
167,91,50,67,521,57281,758,0,350,2002,108,6.5,2.35,0,'\'(20500000-49950000]\''
119,89,49,514,2000,73539,3717,5,271,1997,902,4.6,2.35,0,'\'(20500000-49950000]\''
155,107,18,560,811,90539,3106,9,379,2000,625,5.6,2.35,0,'\'(20500000-49950000]\''
218,129,628,548,14000,318634,28886,0,1004,2003,14000,7.7,2.35,52000,'\'(20500000-49950000]\''
117,95,487,1000,18000,211226,24205,1,317,1998,1000,7.2,2.35,0,'\'(49950000-inf)\''
208,122,117,140,40000,124765,41636,2,541,2001,1000,6.8,1.85,0,'\'(20500000-49950000]\''
38,110,49,20,13000,50148,13331,0,116,1994,279,5.4,2.35,0,'\'(20500000-49950000]\''
48,135,41,808,982,37911,3648,1,73,1996,843,6.3,2.35,1000,'\'(20500000-49950000]\''
94,95,58,3000,14000,30255,27351,0,118,2005,8000,5.6,2.35,743,'\'(20500000-49950000]\''
276,109,37,651,11000,155745,14073,1,1053,2005,2000,6.8,2.35,10000,'\'(49950000-inf)\''
59,93,38,631,1000,9380,4604,1,91,2004,641,4.3,2.35,531,'\'(20500000-49950000]\''
216,94,85,443,14000,149549,16225,0,348,2007,706,6.3,1.85,0,'\'(20500000-49950000]\''
173,117,153,734,35000,87165,49743,1,184,2014,11000,6.5,2.35,12000,'\'(20500000-49950000]\''
99,112,61,501,1000,21215,3757,1,116,2006,976,6.4,2.35,0,'\'(20500000-49950000]\''
42,111,161,132,11000,32544,12161,1,69,1994,894,6.3,1.85,0,'\'(20500000-49950000]\''
25,96,0,563,1000,20688,2965,4,47,1995,845,5.9,2.35,0,'\'(20500000-49950000]\''
339,141,0,404,749,104301,1948,1,269,2012,463,6.5,2.35,28000,'\'(20500000-49950000]\''
127,94,160,167,550,79141,1102,1,355,2004,216,6.5,1.85,2000,'\'(20500000-49950000]\''
122,87,29,252,427,114692,1461,1,285,2003,304,6.1,1.85,2000,'\'(20500000-49950000]\''
105,88,8,8000,12000,30055,33822,3,70,2006,11000,5.9,2.35,593,'\'(49950000-inf)\''
144,177,0,202,913,97087,2449,0,569,1984,362,6.6,2.35,11000,'\'(20500000-49950000]\''
156,133,278,107,5000,91860,5405,0,524,2007,117,7.4,2.35,14000,'\'(20500000-49950000]\''
323,119,0,10000,29000,152591,53895,2,414,2008,14000,7.3,2.35,0,'\'(20500000-49950000]\''
199,102,503,795,13000,112769,15053,0,305,2006,929,6.6,2.35,0,'\'(49950000-inf)\''
164,101,326,510,14000,81523,15990,1,214,2008,844,5.6,1.85,0,'\'(49950000-inf)\''
39,91,29,322,2000,15455,3855,0,80,1996,461,5.3,2.35,451,'\'(20500000-49950000]\''
43,117,11000,451,905,24757,2348,3,81,1996,484,6,1.85,0,'\'(20500000-49950000]\''
82,86,13,553,1000,16580,3423,0,55,2009,701,5.4,2.35,916,'\'(20500000-49950000]\''
150,124,0,19,723,42621,793,3,531,2001,44,6.8,2.35,0,'\'(20500000-49950000]\''
168,134,38,2000,11000,35140,24351,0,409,2005,8000,6.4,2.35,0,'\'(20500000-49950000]\''
432,95,38,20,409,203461,578,0,588,2012,107,7.1,2.35,46000,'\'(20500000-49950000]\''
60,100,23,579,1000,27648,3855,2,148,1996,642,4.9,2.35,0,'\'(20500000-49950000]\''
85,220,0,820,13000,11388,15006,0,183,2000,861,5.8,2.35,652,'\'(49950000-inf)\''
83,212,0,805,12000,23996,21130,2,161,1995,5000,7.1,2.35,915,'\'(49950000-inf)\''
343,128,2000,501,854,132423,2507,0,349,2010,766,7.2,2.35,15000,'\'(20500000-49950000]\''
106,106,208,855,3000,26551,6558,0,273,1998,1000,6,2.35,0,'\'(20500000-49950000]\''
158,160,0,826,23000,15697,26982,2,182,2008,1000,6,2.35,0,'\'(20500000-49950000]\''
189,114,611,10,879,36455,949,1,229,2006,52,7,1.85,0,'\'(20500000-49950000]\''
125,99,15,61,12000,48245,12166,2,154,2008,68,5.4,1.85,0,'\'(20500000-49950000]\''
87,74,188,865,11000,17307,13917,0,186,2002,1000,6.5,2.35,892,'\'(20500000-49950000]\''
115,139,179,50,267,19114,538,2,115,2007,202,6.4,2.35,0,'\'(20500000-49950000]\''
24,103,170,269,849,3803,2457,1,41,1997,623,4.9,2.35,68,'\'(20500000-49950000]\''
152,101,32,104,219,89568,661,1,142,2011,141,6.3,2.35,17000,'\'(20500000-49950000]\''
656,130,0,650,1000,452465,3133,1,695,2012,660,7.7,1.85,89000,'\'(20500000-49950000]\''
119,130,99,812,11000,213668,13357,1,270,1993,1000,7.8,2.35,0,'\'(20500000-49950000]\''
161,110,72,789,18000,96565,21554,3,135,2010,1000,5.5,2.35,0,'\'(20500000-49950000]\''
73,147,272,893,22000,154487,37076,0,259,1996,11000,7.5,2.35,0,'\'(20500000-49950000]\''
96,96,170,668,13000,117606,15662,1,217,1985,738,6.4,2.35,0,'\'(20500000-49950000]\''
28,118,13,643,23000,13995,26907,0,62,1996,2000,5.6,1.37,353,'\'(20500000-49950000]\''
105,88,3,40,1000,90360,1178,0,147,1940,48,7.5,2.35,0,'\'(-inf-20500000]\''
102,325,517,678,12000,9830,14255,1,189,1980,849,6.8,2.35,1000,'\'(20500000-49950000]\''
206,102,235,520,956,156225,2998,2,502,2006,845,6.8,2.35,0,'\'(49950000-inf)\''
159,110,118,287,11000,28618,12876,1,91,2015,1000,6,2.35,11000,'\'(20500000-49950000]\''
137,136,835,225,670,73006,1801,1,297,2000,370,7.3,1.37,0,'\'(20500000-49950000]\''
116,103,84,664,12000,34597,23864,1,194,2000,10000,6,2.35,0,'\'(20500000-49950000]\''
177,103,255,5000,11000,85198,22383,3,303,2005,5000,7,1.85,0,'\'(20500000-49950000]\''
99,90,16,16,44,46158,132,0,403,2002,28,5.1,1.85,0,'\'(20500000-49950000]\''
56,154,521,957,10000,88844,14244,1,142,1993,1000,6.8,2.35,0,'\'(20500000-49950000]\''
117,99,23,135,405,47364,1066,0,75,2010,268,6.5,2.35,0,'\'(20500000-49950000]\''
252,93,165,350,26000,117999,27834,2,181,2011,956,6.6,2.35,16000,'\'(20500000-49950000]\''
375,109,97,839,17000,408302,19968,1,345,2012,971,7.2,2.35,39000,'\'(20500000-49950000]\''
150,124,50,427,8000,203269,9255,0,602,1999,437,7,1.85,11000,'\'(20500000-49950000]\''
187,84,91,206,579,140499,1817,1,358,2000,530,7,1.85,0,'\'(20500000-49950000]\''
108,90,29,650,22000,106909,24534,1,268,2004,923,5.9,1.85,0,'\'(20500000-49950000]\''
21,117,71,547,723,20183,3841,7,41,1992,558,5.4,2.35,0,'\'(20500000-49950000]\''
270,123,176,749,975,133177,4825,2,380,2013,815,6.6,2.2,24000,'\'(20500000-49950000]\''
72,251,311,595,940,21554,2957,2,192,1963,726,7,1.85,0,'\'(20500000-49950000]\''
154,105,153,491,4000,74169,6727,1,112,2012,828,6.5,2.35,17000,'\'(20500000-49950000]\''
114,115,73,505,11000,30077,15571,0,175,2002,3000,6.3,1.85,893,'\'(20500000-49950000]\''
27,122,0,292,12000,11453,13716,0,71,1996,592,6.5,2.35,0,'\'(20500000-49950000]\''
166,119,89,395,650,63677,1651,1,460,2002,537,6.5,1.85,0,'\'(20500000-49950000]\''
288,81,119,412,468,119622,2134,0,396,2009,442,5.8,2.35,0,'\'(20500000-49950000]\''
117,133,46,275,683,74009,2371,2,317,1989,349,6.6,2.35,0,'\'(20500000-49950000]\''
291,100,308,913,10000,91151,15369,1,283,2011,2000,5.4,2.35,20000,'\'(20500000-49950000]\''
151,120,17,808,22000,42547,33585,0,265,2001,9000,6.1,1.85,748,'\'(20500000-49950000]\''
36,104,5,687,5000,38203,7723,2,290,1993,922,4,2.35,0,'\'(20500000-49950000]\''
168,122,487,16,12000,248123,12076,4,437,2005,43,7.6,2.35,10000,'\'(49950000-inf)\''
283,80,611,576,5000,149414,6229,1,841,2002,643,7.9,2.35,0,'\'(20500000-49950000]\''
127,91,30,497,922,34203,3301,4,169,2012,786,5.3,2.35,19000,'\'(20500000-49950000]\''
293,112,133,365,11000,247020,12239,1,835,2014,392,6.6,2.35,50000,'\'(20500000-49950000]\''
95,100,19,433,624,22309,2056,4,102,2010,489,6.3,2.35,0,'\'(20500000-49950000]\''
213,105,0,52,1000,24657,1342,0,71,2009,172,7.2,2.35,0,'\'(20500000-49950000]\''
119,110,161,196,1000,187181,1954,1,564,2002,418,7,2.35,0,'\'(20500000-49950000]\''
167,144,241,996,13000,137003,18761,1,658,2001,3000,6.9,2.35,0,'\'(49950000-inf)\''
98,108,4,96,687,29861,1134,0,132,2003,312,5.2,1.85,505,'\'(20500000-49950000]\''
234,107,0,766,13000,704766,17540,6,2073,1999,3000,8.1,2.35,14000,'\'(20500000-49950000]\''
258,102,20,54,107,125198,362,0,153,2012,81,6.6,2.35,11000,'\'(20500000-49950000]\''
108,100,64,296,734,34809,2085,0,125,2011,574,6.2,1.85,11000,'\'(20500000-49950000]\''
81,126,80,225,668,126907,2004,5,235,1984,641,7.2,2.35,0,'\'(-inf-20500000]\''
538,138,737,14000,34000,358416,83012,1,751,2013,23000,7.3,2.35,63000,'\'(20500000-49950000]\''
224,108,98,723,16000,227824,18656,0,273,2009,896,6.7,2.35,10000,'\'(20500000-49950000]\''
129,105,78,298,984,56646,2129,0,336,1999,489,6.4,1.85,0,'\'(49950000-inf)\''
125,108,0,690,1000,340085,3660,0,327,1989,869,7.8,2.35,12000,'\'(20500000-49950000]\''
433,89,0,903,19000,327367,32325,0,918,2014,11000,6.4,2.35,83000,'\'(20500000-49950000]\''
362,129,456,716,1000,220020,4585,3,1360,2015,935,4.1,1.85,101000,'\'(20500000-49950000]\''
93,84,0,2000,13000,40227,22935,3,188,2003,4000,4.1,2.35,681,'\'(20500000-49950000]\''
71,149,541,1000,18000,99558,31349,15,236,1996,11000,7.4,1.85,0,'\'(20500000-49950000]\''
104,94,189,597,3000,75152,7014,0,288,2003,2000,5.8,2.35,0,'\'(20500000-49950000]\''
319,121,532,127,480,203963,1261,3,420,2013,449,7.6,2.35,58000,'\'(20500000-49950000]\''
41,128,545,251,15000,71754,16751,0,166,1992,923,7.2,2.35,0,'\'(20500000-49950000]\''
300,134,0,336,1000,64989,2676,0,279,2016,575,7.8,2.35,40000,'\'(20500000-49950000]\''
556,120,21000,81,10000,479453,10555,7,696,2010,349,7.7,2.35,74000,'\'(20500000-49950000]\''
161,129,42,49,97,132048,318,8,203,2009,50,6.4,1.85,12000,'\'(20500000-49950000]\''
151,89,119,807,2000,93748,5855,4,410,2006,869,5.1,2.35,1000,'\'(20500000-49950000]\''
212,116,0,71,287,98535,600,0,734,2000,157,5.5,1.37,0,'\'(20500000-49950000]\''
111,118,0,690,1000,283480,3986,2,263,1990,869,7.4,1.85,0,'\'(20500000-49950000]\''
173,107,164,723,8000,85629,12556,0,144,2015,2000,6,1.85,14000,'\'(20500000-49950000]\''
181,155,0,10000,18000,143835,42220,2,654,1992,12000,7.5,1.85,14000,'\'(20500000-49950000]\''
252,123,0,923,11000,79264,13321,0,277,2009,935,7,2.35,13000,'\'(20500000-49950000]\''
216,128,241,898,11000,66511,16911,1,200,2013,3000,7.5,1.85,28000,'\'(20500000-49950000]\''
203,139,333,1000,22000,137891,36810,1,696,1999,13000,7.3,1.85,0,'\'(20500000-49950000]\''
218,109,101,839,13000,97045,16179,1,285,2014,899,5.7,2.35,55000,'\'(20500000-49950000]\''
118,120,155,249,23000,48806,24300,2,263,2006,984,7.3,1.85,11000,'\'(20500000-49950000]\''
241,121,278,808,22000,130661,36010,0,304,2015,11000,7.2,2.35,54000,'\'(20500000-49950000]\''
119,102,167,655,2000,28621,5178,1,58,2016,874,5.9,2.35,0,'\'(20500000-49950000]\''
89,117,0,322,855,113068,2144,0,382,1992,363,7.8,1.85,0,'\'(20500000-49950000]\''
209,178,138,748,904,110394,5074,1,433,2004,876,7.7,1.85,0,'\'(20500000-49950000]\''
374,147,436,175,3000,656640,3924,4,1732,2005,472,8.1,2.35,13000,'\'(20500000-49950000]\''
235,90,38,882,2000,127528,6775,2,422,2008,897,6.6,1.85,0,'\'(20500000-49950000]\''
215,105,29,257,24000,166194,28928,2,215,2009,4000,7.1,1.85,0,'\'(20500000-49950000]\''
109,114,101,398,700,109445,2842,1,426,2001,655,5.9,2.35,0,'\'(20500000-49950000]\''
125,206,0,4,433,113472,698,0,442,1991,256,8,1.85,0,'\'(20500000-49950000]\''
65,99,14,633,17000,31968,19334,0,82,2006,826,4.6,2.35,663,'\'(20500000-49950000]\''
125,123,563,8000,24000,87351,43917,0,344,2001,11000,6.1,2.35,2000,'\'(20500000-49950000]\''
322,137,11000,465,769,103589,2938,1,351,2014,698,7.2,2.35,35000,'\'(49950000-inf)\''
191,102,23,651,2000,146899,7009,2,185,2009,2000,6.4,2.35,0,'\'(-inf-20500000]\''
191,109,415,119,982,104481,2357,0,189,2014,971,6,2.35,16000,'\'(20500000-49950000]\''
221,82,160,748,164000,75345,303717,0,290,2009,137000,5.2,2.35,0,'\'(20500000-49950000]\''
459,142,14000,423,15000,178118,16944,2,355,2015,535,7.6,2.35,55000,'\'(20500000-49950000]\''
131,106,212,389,578,86902,2544,2,411,2001,563,6.4,1.85,0,'\'(20500000-49950000]\''
118,106,23,418,1000,35508,2325,0,211,2004,593,6.1,2.35,0,'\'(49950000-inf)\''
100,108,287,823,4000,77415,8610,0,139,1998,835,6.1,1.85,0,'\'(20500000-49950000]\''
