@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute num_user_for_reviews numeric
@attribute budget numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute gross {'\'(-inf-141489591.767]\'','\'(141489591.767-380253004.5]\'','\'(380253004.5-inf)\''}

@data
223,190,0,215,599,170684,1418,867,48000000,2000,399,7.6,2.35,0,'\'(-inf-141489591.767]\''
149,127,14000,440,11000,515306,12884,477,48000000,1989,844,8.3,2.35,0,'\'(-inf-141489591.767]\''
371,120,662,502,20000,172965,23051,627,49000000,2015,2000,6.9,2.35,67000,'\'(-inf-141489591.767]\''
75,118,176,308,18000,120202,29748,397,48000000,1999,11000,6.7,2.35,0,'\'(-inf-141489591.767]\''
233,112,21000,237,17000,206104,18141,850,48000000,2002,324,6.8,2.35,0,'\'(-inf-141489591.767]\''
150,114,737,393,2000,137854,3743,560,48000000,1999,490,7.1,2.35,3000,'\'(-inf-141489591.767]\''
172,137,79,194,27000,40568,27666,185,50000000,2015,254,6.4,2.35,18000,'\'(-inf-141489591.767]\''
103,112,109,261,779,93367,1823,497,48000000,2001,629,6.4,2.35,0,'\'(-inf-141489591.767]\''
140,120,34,1000,18000,148490,33615,537,48000000,2001,12000,7.4,1.85,0,'\'(-inf-141489591.767]\''
125,123,446,821,20000,64595,22209,316,48000000,2001,1000,6.4,2.35,0,'\'(-inf-141489591.767]\''
125,93,11000,484,3000,81888,5390,254,48000000,2000,575,6,1.85,0,'\'(-inf-141489591.767]\''
36,123,0,886,12000,12771,18793,84,58000000,1984,5000,6.5,2.35,828,'\'(-inf-141489591.767]\''
295,122,446,600,23000,237872,33548,560,55000000,2007,8000,7.8,2.35,0,'\'(-inf-141489591.767]\''
222,115,118,482,14000,133436,16967,323,48000000,2014,794,6,1.85,38000,'\'(-inf-141489591.767]\''
158,123,0,23,3000,71708,3768,307,48000000,1998,745,7,2.35,0,'\'(-inf-141489591.767]\''
72,96,0,302,2000,122347,3718,345,47000000,1996,1000,6,1.85,0,'\'(-inf-141489591.767]\''
72,105,631,327,678,47819,2096,164,100000000,1990,631,6.1,2.35,2000,'\'(-inf-141489591.767]\''
152,113,323,835,1000,73068,4660,419,48000000,1999,977,6.8,1.85,0,'\'(-inf-141489591.767]\''
89,132,545,807,919,22447,4796,210,48000000,2001,811,6.4,1.85,0,'\'(-inf-141489591.767]\''
93,75,0,677,4000,8693,6863,71,47000000,2006,769,4.5,1.85,261,'\'(-inf-141489591.767]\''
46,108,350,77,8000,11913,8349,97,47000000,1996,115,5.8,2.35,616,'\'(-inf-141489591.767]\''
84,105,29,692,8000,98199,12344,169,46000000,1997,1000,6.3,2.35,0,'\'(-inf-141489591.767]\''
142,102,148,135,8000,47573,9176,343,48000000,2001,973,5.7,2.35,881,'\'(-inf-141489591.767]\''
185,118,22000,319,14000,218771,15658,651,46000000,2002,509,7.2,2.35,0,'\'(-inf-141489591.767]\''
143,111,906,906,1000,97838,6315,286,45000000,1996,1000,7.6,2.35,3000,'\'(-inf-141489591.767]\''
178,81,39,364,13000,45729,14619,176,47000000,2010,541,4.7,1.85,0,'\'(-inf-141489591.767]\''
65,116,380,826,18000,40126,33233,107,46000000,1996,13000,6.6,1.85,975,'\'(-inf-141489591.767]\''
73,86,293,255,509,220392,2070,243,45000000,1997,418,6.8,2.35,0,'\'(-inf-141489591.767]\''
72,127,65,345,788,2581,2104,29,25000000,2016,423,7.3,1.33,0,'\'(-inf-141489591.767]\''
35,91,32,628,924,60884,3244,85,45000000,1994,664,4.8,2.35,0,'\'(-inf-141489591.767]\''
358,98,118,558,14000,238671,16410,461,45000000,2012,935,6.3,1.85,63000,'\'(-inf-141489591.767]\''
151,84,119,750,807,111526,3629,347,48000000,2003,780,5.5,1.85,0,'\'(-inf-141489591.767]\''
140,109,80,213,545,137377,1574,370,45000000,2000,337,6.2,1.85,0,'\'(-inf-141489591.767]\''
201,93,40,311,14000,85323,17925,212,45000000,2008,3000,5.8,1.85,0,'\'(-inf-141489591.767]\''
77,113,0,995,11000,53687,15362,152,40000000,2004,1000,5.7,2.35,1000,'\'(-inf-141489591.767]\''
43,141,79,956,18000,59569,30063,89,45000000,1993,8000,6.5,2.35,0,'\'(-inf-141489591.767]\''
39,119,541,551,821,45798,4043,94,45000000,1994,577,6.7,1.85,1000,'\'(-inf-141489591.767]\''
207,97,0,760,11000,184795,14868,310,45000000,2007,2000,7.4,2.35,22000,'\'(-inf-141489591.767]\''
47,117,176,308,11000,81442,12757,137,45000000,1992,530,6.9,2.35,0,'\'(-inf-141489591.767]\''
132,101,126,586,3000,43358,6292,228,60000000,2005,949,5.5,1.85,0,'\'(-inf-141489591.767]\''
454,153,777,1000,20000,383591,37321,620,46000000,2013,15000,8.1,2.35,86000,'\'(-inf-141489591.767]\''
109,122,845,854,18000,305929,22370,633,45000000,2001,881,7.7,2.35,0,'\'(-inf-141489591.767]\''
213,102,23,436,25000,123558,26998,609,45000000,1999,724,7.3,1.85,19000,'\'(-inf-141489591.767]\''
127,83,322,179,1000,119590,1645,548,45000000,2001,422,5.2,1.85,0,'\'(-inf-141489591.767]\''
398,103,33,84,970,75176,1336,252,45000000,2011,91,7.1,2.35,26000,'\'(-inf-141489591.767]\''
184,110,45,595,886,191437,3174,582,45000000,1998,650,7.1,2.35,0,'\'(-inf-141489591.767]\''
127,136,49,730,17000,92702,20299,209,30000000,2005,807,7.2,2.35,0,'\'(-inf-141489591.767]\''
167,91,50,67,521,57281,758,350,45000000,2002,108,6.5,2.35,0,'\'(-inf-141489591.767]\''
119,89,49,514,2000,73539,3717,271,45000000,1997,902,4.6,2.35,0,'\'(-inf-141489591.767]\''
155,107,18,560,811,90539,3106,379,45000000,2000,625,5.6,2.35,0,'\'(-inf-141489591.767]\''
218,129,628,548,14000,318634,28886,1004,45000000,2003,14000,7.7,2.35,52000,'\'(-inf-141489591.767]\''
117,95,487,1000,18000,211226,24205,317,120000000,1998,1000,7.2,2.35,0,'\'(-inf-141489591.767]\''
208,122,117,140,40000,124765,41636,541,35000000,2001,1000,6.8,1.85,0,'\'(-inf-141489591.767]\''
38,110,49,20,13000,50148,13331,116,45000000,1994,279,5.4,2.35,0,'\'(-inf-141489591.767]\''
48,135,41,808,982,37911,3648,73,45000000,1996,843,6.3,2.35,1000,'\'(-inf-141489591.767]\''
94,95,58,3000,14000,30255,27351,118,45000000,2005,8000,5.6,2.35,743,'\'(-inf-141489591.767]\''
276,109,37,651,11000,155745,14073,1053,50000000,2005,2000,6.8,2.35,10000,'\'(-inf-141489591.767]\''
59,93,38,631,1000,9380,4604,91,26000000,2004,641,4.3,2.35,531,'\'(-inf-141489591.767]\''
216,94,85,443,14000,149549,16225,348,45000000,2007,706,6.3,1.85,0,'\'(-inf-141489591.767]\''
173,117,153,734,35000,87165,49743,184,40000000,2014,11000,6.5,2.35,12000,'\'(-inf-141489591.767]\''
99,112,61,501,1000,21215,3757,116,45000000,2006,976,6.4,2.35,0,'\'(-inf-141489591.767]\''
42,111,161,132,11000,32544,12161,69,45000000,1994,894,6.3,1.85,0,'\'(-inf-141489591.767]\''
25,96,0,563,1000,20688,2965,47,45000000,1995,845,5.9,2.35,0,'\'(-inf-141489591.767]\''
339,141,0,404,749,104301,1948,269,45000000,2012,463,6.5,2.35,28000,'\'(-inf-141489591.767]\''
127,94,160,167,550,79141,1102,355,25000000,2004,216,6.5,1.85,2000,'\'(-inf-141489591.767]\''
122,87,29,252,427,114692,1461,285,35000000,2003,304,6.1,1.85,2000,'\'(-inf-141489591.767]\''
105,88,8,8000,12000,30055,33822,70,50000000,2006,11000,5.9,2.35,593,'\'(-inf-141489591.767]\''
144,177,0,202,913,97087,2449,569,40000000,1984,362,6.6,2.35,11000,'\'(-inf-141489591.767]\''
156,133,278,107,5000,91860,5405,524,45000000,2007,117,7.4,2.35,14000,'\'(-inf-141489591.767]\''
323,119,0,10000,29000,152591,53895,414,35000000,2008,14000,7.3,2.35,0,'\'(-inf-141489591.767]\''
199,102,503,795,13000,112769,15053,305,52000000,2006,929,6.6,2.35,0,'\'(-inf-141489591.767]\''
164,101,326,510,14000,81523,15990,214,70000000,2008,844,5.6,1.85,0,'\'(-inf-141489591.767]\''
39,91,29,322,2000,15455,3855,80,45000000,1996,461,5.3,2.35,451,'\'(-inf-141489591.767]\''
43,117,11000,451,905,24757,2348,81,45000000,1996,484,6,1.85,0,'\'(-inf-141489591.767]\''
82,86,13,553,1000,16580,3423,55,45000000,2009,701,5.4,2.35,916,'\'(-inf-141489591.767]\''
150,124,0,19,723,42621,793,531,45000000,2001,44,6.8,2.35,0,'\'(-inf-141489591.767]\''
168,134,38,2000,11000,35140,24351,409,45000000,2005,8000,6.4,2.35,0,'\'(-inf-141489591.767]\''
432,95,38,20,409,203461,578,588,35000000,2012,107,7.1,2.35,46000,'\'(-inf-141489591.767]\''
60,100,23,579,1000,27648,3855,148,45000000,1996,642,4.9,2.35,0,'\'(-inf-141489591.767]\''
85,220,0,820,13000,11388,15006,183,57000000,2000,861,5.8,2.35,652,'\'(-inf-141489591.767]\''
83,212,0,805,12000,23996,21130,161,50000000,1995,5000,7.1,2.35,915,'\'(-inf-141489591.767]\''
343,128,2000,501,854,132423,2507,349,45000000,2010,766,7.2,2.35,15000,'\'(-inf-141489591.767]\''
106,106,208,855,3000,26551,6558,273,45000000,1998,1000,6,2.35,0,'\'(-inf-141489591.767]\''
158,160,0,826,23000,15697,26982,182,45000000,2008,1000,6,2.35,0,'\'(-inf-141489591.767]\''
189,114,611,10,879,36455,949,229,45000000,2006,52,7,1.85,0,'\'(-inf-141489591.767]\''
125,99,15,61,12000,48245,12166,154,40000000,2008,68,5.4,1.85,0,'\'(-inf-141489591.767]\''
87,74,188,865,11000,17307,13917,186,40000000,2002,1000,6.5,2.35,892,'\'(-inf-141489591.767]\''
115,139,179,50,267,19114,538,115,45000000,2007,202,6.4,2.35,0,'\'(-inf-141489591.767]\''
24,103,170,269,849,3803,2457,41,45000000,1997,623,4.9,2.35,68,'\'(-inf-141489591.767]\''
152,101,32,104,219,89568,661,142,45000000,2011,141,6.3,2.35,17000,'\'(-inf-141489591.767]\''
656,130,0,650,1000,452465,3133,695,44500000,2012,660,7.7,1.85,89000,'\'(-inf-141489591.767]\''
119,130,99,812,11000,213668,13357,270,44000000,1993,1000,7.8,2.35,0,'\'(-inf-141489591.767]\''
161,110,72,789,18000,96565,21554,135,40000000,2010,1000,5.5,2.35,0,'\'(-inf-141489591.767]\''
73,147,272,893,22000,154487,37076,259,44000000,1996,11000,7.5,2.35,0,'\'(-inf-141489591.767]\''
96,96,170,668,13000,117606,15662,217,44000000,1985,738,6.4,2.35,0,'\'(-inf-141489591.767]\''
28,118,13,643,23000,13995,26907,62,44000000,1996,2000,5.6,1.37,353,'\'(-inf-141489591.767]\''
105,88,3,40,1000,90360,1178,147,2600000,1940,48,7.5,2.35,0,'\'(-inf-141489591.767]\''
102,325,517,678,12000,9830,14255,189,44000000,1980,849,6.8,2.35,1000,'\'(-inf-141489591.767]\''
206,102,235,520,956,156225,2998,502,50000000,2006,845,6.8,2.35,0,'\'(-inf-141489591.767]\''
159,110,118,287,11000,28618,12876,91,40000000,2015,1000,6,2.35,11000,'\'(-inf-141489591.767]\''
137,136,835,225,670,73006,1801,297,43000000,2000,370,7.3,1.37,0,'\'(-inf-141489591.767]\''
116,103,84,664,12000,34597,23864,194,43000000,2000,10000,6,2.35,0,'\'(-inf-141489591.767]\''
177,103,255,5000,11000,85198,22383,303,45000000,2005,5000,7,1.85,0,'\'(-inf-141489591.767]\''
99,90,16,16,44,46158,132,403,43000000,2002,28,5.1,1.85,0,'\'(-inf-141489591.767]\''
56,154,521,957,10000,88844,14244,142,42000000,1993,1000,6.8,2.35,0,'\'(-inf-141489591.767]\''
117,99,23,135,405,47364,1066,75,44000000,2010,268,6.5,2.35,0,'\'(-inf-141489591.767]\''
252,93,165,350,26000,117999,27834,181,40000000,2011,956,6.6,2.35,16000,'\'(-inf-141489591.767]\''
375,109,97,839,17000,408302,19968,345,42000000,2012,971,7.2,2.35,39000,'\'(-inf-141489591.767]\''
150,124,50,427,8000,203269,9255,602,42000000,1999,437,7,1.85,11000,'\'(-inf-141489591.767]\''
187,84,91,206,579,140499,1817,358,45000000,2000,530,7,1.85,0,'\'(-inf-141489591.767]\''
108,90,29,650,22000,106909,24534,268,42000000,2004,923,5.9,1.85,0,'\'(-inf-141489591.767]\''
21,117,71,547,723,20183,3841,41,40000000,1992,558,5.4,2.35,0,'\'(-inf-141489591.767]\''
270,123,176,749,975,133177,4825,380,43000000,2013,815,6.6,2.2,24000,'\'(-inf-141489591.767]\''
72,251,311,595,940,21554,2957,192,31115000,1963,726,7,1.85,0,'\'(-inf-141489591.767]\''
154,105,153,491,4000,74169,6727,112,42000000,2012,828,6.5,2.35,17000,'\'(-inf-141489591.767]\''
114,115,73,505,11000,30077,15571,175,42000000,2002,3000,6.3,1.85,893,'\'(-inf-141489591.767]\''
27,122,0,292,12000,11453,13716,71,42000000,1996,592,6.5,2.35,0,'\'(-inf-141489591.767]\''
166,119,89,395,650,63677,1651,460,32000000,2002,537,6.5,1.85,0,'\'(-inf-141489591.767]\''
288,81,119,412,468,119622,2134,396,42000000,2009,442,5.8,2.35,0,'\'(-inf-141489591.767]\''
117,133,46,275,683,74009,2371,317,32000000,1989,349,6.6,2.35,0,'\'(-inf-141489591.767]\''
291,100,308,913,10000,91151,15369,283,42000000,2011,2000,5.4,2.35,20000,'\'(-inf-141489591.767]\''
151,120,17,808,22000,42547,33585,265,42000000,2001,9000,6.1,1.85,748,'\'(-inf-141489591.767]\''
36,104,5,687,5000,38203,7723,290,42000000,1993,922,4,2.35,0,'\'(-inf-141489591.767]\''
168,122,487,16,12000,248123,12076,437,50000000,2005,43,7.6,2.35,10000,'\'(-inf-141489591.767]\''
283,80,611,576,5000,149414,6229,841,31000000,2002,643,7.9,2.35,0,'\'(-inf-141489591.767]\''
127,91,30,497,922,34203,3301,169,40000000,2012,786,5.3,2.35,19000,'\'(-inf-141489591.767]\''
293,112,133,365,11000,247020,12239,835,44000000,2014,392,6.6,2.35,50000,'\'(-inf-141489591.767]\''
95,100,19,433,624,22309,2056,102,45000000,2010,489,6.3,2.35,0,'\'(-inf-141489591.767]\''
213,105,0,52,1000,24657,1342,71,27000000,2009,172,7.2,2.35,0,'\'(-inf-141489591.767]\''
119,110,161,196,1000,187181,1954,564,41000000,2002,418,7,2.35,0,'\'(-inf-141489591.767]\''
167,144,241,996,13000,137003,18761,658,65000000,2001,3000,6.9,2.35,0,'\'(-inf-141489591.767]\''
98,108,4,96,687,29861,1134,132,41000000,2003,312,5.2,1.85,505,'\'(-inf-141489591.767]\''
234,107,0,766,13000,704766,17540,2073,40000000,1999,3000,8.1,2.35,14000,'\'(141489591.767-380253004.5]\''
258,102,20,54,107,125198,362,153,42000000,2012,81,6.6,2.35,11000,'\'(-inf-141489591.767]\''
108,100,64,296,734,34809,2085,125,41000000,2011,574,6.2,1.85,11000,'\'(-inf-141489591.767]\''
81,126,80,225,668,126907,2004,235,8000000,1984,641,7.2,2.35,0,'\'(-inf-141489591.767]\''
538,138,737,14000,34000,358416,83012,751,40000000,2013,23000,7.3,2.35,63000,'\'(-inf-141489591.767]\''
224,108,98,723,16000,227824,18656,273,40000000,2009,896,6.7,2.35,10000,'\'(-inf-141489591.767]\''
129,105,78,298,984,56646,2129,336,70000000,1999,489,6.4,1.85,0,'\'(-inf-141489591.767]\''
125,108,0,690,1000,340085,3660,327,40000000,1989,869,7.8,2.35,12000,'\'(-inf-141489591.767]\''
433,89,0,903,19000,327367,32325,918,40000000,2014,11000,6.4,2.35,83000,'\'(-inf-141489591.767]\''
362,129,456,716,1000,220020,4585,1360,40000000,2015,935,4.1,1.85,101000,'\'(-inf-141489591.767]\''
93,84,0,2000,13000,40227,22935,188,38000000,2003,4000,4.1,2.35,681,'\'(-inf-141489591.767]\''
71,149,541,1000,18000,99558,31349,236,40000000,1996,11000,7.4,1.85,0,'\'(-inf-141489591.767]\''
104,94,189,597,3000,75152,7014,288,40000000,2003,2000,5.8,2.35,0,'\'(-inf-141489591.767]\''
319,121,532,127,480,203963,1261,420,40000000,2013,449,7.6,2.35,58000,'\'(-inf-141489591.767]\''
41,128,545,251,15000,71754,16751,166,40000000,1992,923,7.2,2.35,0,'\'(-inf-141489591.767]\''
300,134,0,336,1000,64989,2676,279,40000000,2016,575,7.8,2.35,40000,'\'(-inf-141489591.767]\''
556,120,21000,81,10000,479453,10555,696,40000000,2010,349,7.7,2.35,74000,'\'(-inf-141489591.767]\''
161,129,42,49,97,132048,318,203,40000000,2009,50,6.4,1.85,12000,'\'(-inf-141489591.767]\''
151,89,119,807,2000,93748,5855,410,45000000,2006,869,5.1,2.35,1000,'\'(-inf-141489591.767]\''
212,116,0,71,287,98535,600,734,40000000,2000,157,5.5,1.37,0,'\'(-inf-141489591.767]\''
111,118,0,690,1000,283480,3986,263,40000000,1990,869,7.4,1.85,0,'\'(-inf-141489591.767]\''
173,107,164,723,8000,85629,12556,144,40000000,2015,2000,6,1.85,14000,'\'(-inf-141489591.767]\''
181,155,0,10000,18000,143835,42220,654,40000000,1992,12000,7.5,1.85,14000,'\'(-inf-141489591.767]\''
252,123,0,923,11000,79264,13321,277,40000000,2009,935,7,2.35,13000,'\'(-inf-141489591.767]\''
216,128,241,898,11000,66511,16911,200,40000000,2013,3000,7.5,1.85,28000,'\'(-inf-141489591.767]\''
203,139,333,1000,22000,137891,36810,696,40000000,1999,13000,7.3,1.85,0,'\'(-inf-141489591.767]\''
218,109,101,839,13000,97045,16179,285,35000000,2014,899,5.7,2.35,55000,'\'(-inf-141489591.767]\''
118,120,155,249,23000,48806,24300,263,40000000,2006,984,7.3,1.85,11000,'\'(-inf-141489591.767]\''
241,121,278,808,22000,130661,36010,304,35000000,2015,11000,7.2,2.35,54000,'\'(-inf-141489591.767]\''
119,102,167,655,2000,28621,5178,58,40000000,2016,874,5.9,2.35,0,'\'(-inf-141489591.767]\''
89,117,0,322,855,113068,2144,382,40000000,1992,363,7.8,1.85,0,'\'(-inf-141489591.767]\''
209,178,138,748,904,110394,5074,433,40000000,2004,876,7.7,1.85,0,'\'(-inf-141489591.767]\''
374,147,436,175,3000,656640,3924,1732,40000000,2005,472,8.1,2.35,13000,'\'(-inf-141489591.767]\''
235,90,38,882,2000,127528,6775,422,40000000,2008,897,6.6,1.85,0,'\'(-inf-141489591.767]\''
215,105,29,257,24000,166194,28928,215,40000000,2009,4000,7.1,1.85,0,'\'(-inf-141489591.767]\''
109,114,101,398,700,109445,2842,426,40000000,2001,655,5.9,2.35,0,'\'(-inf-141489591.767]\''
125,206,0,4,433,113472,698,442,40000000,1991,256,8,1.85,0,'\'(-inf-141489591.767]\''
65,99,14,633,17000,31968,19334,82,40000000,2006,826,4.6,2.35,663,'\'(-inf-141489591.767]\''
125,123,563,8000,24000,87351,43917,344,34000000,2001,11000,6.1,2.35,2000,'\'(-inf-141489591.767]\''
322,137,11000,465,769,103589,2938,351,65000000,2014,698,7.2,2.35,35000,'\'(-inf-141489591.767]\''
191,102,23,651,2000,146899,7009,185,20000000,2009,2000,6.4,2.35,0,'\'(-inf-141489591.767]\''
191,109,415,119,982,104481,2357,189,40000000,2014,971,6,2.35,16000,'\'(-inf-141489591.767]\''
221,82,160,748,164000,75345,303717,290,40000000,2009,137000,5.2,2.35,0,'\'(-inf-141489591.767]\''
459,142,14000,423,15000,178118,16944,355,40000000,2015,535,7.6,2.35,55000,'\'(-inf-141489591.767]\''
131,106,212,389,578,86902,2544,411,40000000,2001,563,6.4,1.85,0,'\'(-inf-141489591.767]\''
118,106,23,418,1000,35508,2325,211,50000000,2004,593,6.1,2.35,0,'\'(-inf-141489591.767]\''
100,108,287,823,4000,77415,8610,139,40000000,1998,835,6.1,1.85,0,'\'(-inf-141489591.767]\''
70,98,20,968,2000,52805,7039,209,40000000,1997,2000,5.2,1.85,0,'\'(-inf-141489591.767]\''
138,131,58,720,15000,104991,17152,544,35000000,2002,1000,7.7,2.35,0,'\'(-inf-141489591.767]\''
274,118,65,638,11000,173848,13943,203,40000000,2011,980,7.3,2.35,25000,'\'(-inf-141489591.767]\''
349,113,174,767,14000,210542,17152,332,30000000,2011,903,6.9,2.35,29000,'\'(-inf-141489591.767]\''
341,130,22000,19000,23000,844052,63986,1100,40000000,2006,20000,8.5,2.35,49000,'\'(-inf-141489591.767]\''
196,116,51,465,18000,114294,30571,187,42000000,2014,11000,6.3,2.35,12000,'\'(-inf-141489591.767]\''
83,89,7,91,3000,20615,3361,44,40000000,2013,190,5.9,1.85,0,'\'(-inf-141489591.767]\''
283,139,0,19,708,236000,848,1043,40000000,2006,78,7.8,2.35,14000,'\'(-inf-141489591.767]\''
105,130,46,162,387,69457,1233,271,30000000,1987,244,6.7,2.35,0,'\'(-inf-141489591.767]\''
351,107,190,520,2000,171418,4243,619,40000000,2010,1000,6.4,2.35,17000,'\'(-inf-141489591.767]\''
16,116,425,204,954,7900,2179,34,40000000,1986,568,5.9,2.35,263,'\'(-inf-141489591.767]\''
195,96,192,501,40000,147504,41293,531,40000000,2004,534,6.6,2.35,0,'\'(-inf-141489591.767]\''
175,99,18,211,18000,114321,18693,548,40000000,2006,426,6.8,2.35,0,'\'(-inf-141489591.767]\''
193,104,34,280,545,87447,1274,371,43000000,2005,351,6.5,1.85,0,'\'(-inf-141489591.767]\''
169,105,54,988,3000,37398,9069,110,25000000,2012,2000,6.6,2.35,11000,'\'(-inf-141489591.767]\''
128,101,10,681,1000,54421,4298,101,40000000,2008,689,5.8,2.35,3000,'\'(-inf-141489591.767]\''
249,134,16000,235,880,25465,2281,190,40000000,2014,413,6.9,2.35,16000,'\'(-inf-141489591.767]\''
91,135,0,913,13000,46221,16762,141,40000000,1997,936,7.1,1.85,0,'\'(-inf-141489591.767]\''
207,98,326,416,21000,89557,22318,376,40000000,2003,534,5.8,1.85,0,'\'(-inf-141489591.767]\''
77,155,14000,11000,12000,56509,37570,227,36000000,1997,11000,7.2,2.35,0,'\'(-inf-141489591.767]\''
25,106,323,0,472,17443,519,56,40000000,1992,47,6,2.35,694,'\'(-inf-141489591.767]\''
211,102,25,473,1000,92789,4324,998,40000000,2007,741,4.7,1.85,0,'\'(-inf-141489591.767]\''
19,95,80,287,3000,49612,4634,39,40000000,1994,450,5.2,1.85,0,'\'(-inf-141489591.767]\''
101,103,643,586,24000,20201,26938,180,40000000,2000,1000,5.5,2.35,0,'\'(-inf-141489591.767]\''
342,109,99,57,176,192462,390,334,40000000,2011,61,7,2.35,42000,'\'(-inf-141489591.767]\''
147,95,98,78,405,30394,1070,103,40000000,2012,358,5.8,2.35,0,'\'(-inf-141489591.767]\''
420,111,0,687,2000,104119,4486,518,40000000,2011,741,6.2,2.35,26000,'\'(-inf-141489591.767]\''
138,123,541,173,12000,104564,12970,587,40000000,1999,638,6.5,2.35,0,'\'(-inf-141489591.767]\''
82,140,0,552,720,68159,3044,209,38000000,1991,576,7.2,1.85,0,'\'(-inf-141489591.767]\''
201,94,52,214,683,84382,1488,158,40000000,2014,392,5.1,1.85,0,'\'(-inf-141489591.767]\''
82,94,0,235,374,10132,1238,130,60000000,2000,258,4.7,2.35,390,'\'(-inf-141489591.767]\''
277,92,77,495,703,83788,3074,227,40000000,2011,682,5.9,1.85,20000,'\'(-inf-141489591.767]\''
90,102,6,584,711,29968,2913,117,40000000,1999,683,5.8,1.85,445,'\'(-inf-141489591.767]\''
157,123,75,754,18000,95860,23920,660,40000000,2000,3000,7.2,2.35,16000,'\'(-inf-141489591.767]\''
124,104,101,223,787,36223,1827,208,30000000,2005,299,6.2,2.35,0,'\'(-inf-141489591.767]\''
146,102,65,490,1000,50199,3239,101,40000000,2008,613,5.7,2.35,702,'\'(-inf-141489591.767]\''
303,136,3000,3000,14000,136093,28927,416,40000000,2014,9000,6.1,1.85,24000,'\'(-inf-141489591.767]\''
70,93,85,510,924,18723,2711,146,25000000,1994,595,6,2.35,0,'\'(-inf-141489591.767]\''
283,129,335,64,15000,81298,15595,341,40000000,2011,467,6.9,2.35,39000,'\'(-inf-141489591.767]\''
212,107,50,58,293,58871,621,156,40000000,2010,117,6.5,2.35,0,'\'(-inf-141489591.767]\''
98,117,260,441,1000,35834,3969,284,40000000,2005,1000,5,2.35,0,'\'(-inf-141489591.767]\''
110,116,18,249,2000,25346,3753,167,40000000,2000,1000,5.7,2.35,470,'\'(-inf-141489591.767]\''
146,135,0,715,3000,41685,5917,754,40000000,2005,1000,7,2.35,3000,'\'(-inf-141489591.767]\''
100,107,55,294,3000,12093,4565,188,40000000,2000,941,5.1,1.85,394,'\'(-inf-141489591.767]\''
62,90,39,210,607,10446,1335,105,40000000,1999,322,5.3,2.35,279,'\'(-inf-141489591.767]\''
70,99,287,44,10000,26051,10469,164,40000000,1996,368,4.4,2.35,0,'\'(-inf-141489591.767]\''
107,104,0,327,964,12856,2888,291,40000000,2001,931,4.7,1.85,299,'\'(-inf-141489591.767]\''
169,115,56,19000,20000,84357,77823,252,35000000,2008,19000,6.7,1.85,0,'\'(-inf-141489591.767]\''
94,119,7,903,18000,70292,29484,274,40000000,2001,9000,6.7,2.35,8000,'\'(-inf-141489591.767]\''
190,99,81,135,327,37412,960,178,40000000,2007,253,5.7,1.85,0,'\'(-inf-141489591.767]\''
112,112,17000,354,22000,67797,23737,223,500000,1973,926,7.4,1.85,0,'\'(-inf-141489591.767]\''
12,128,545,353,783,13830,3126,61,40000000,1994,754,6.1,2.35,680,'\'(-inf-141489591.767]\''
201,112,118,674,877,76498,3432,203,40000000,2011,738,6.4,1.85,15000,'\'(-inf-141489591.767]\''
